"","Fecha","Tasa"
"3151",2019-06-17,8.5185
"3152",2019-06-18,8.5188
"3153",2019-06-19,8.515
"3154",2019-06-20,8.5143
"3155",2019-06-21,8.5125
"3156",2019-06-24,8.4925
"3157",2019-06-25,8.4875
"3158",2019-06-26,8.49
"3159",2019-06-27,8.4833
"3160",2019-06-28,8.475
"3161",2019-07-01,8.4818
"3162",2019-07-02,8.461
"3163",2019-07-03,8.4625
"3164",2019-07-04,8.4688
"3165",2019-07-05,8.4625
"3166",2019-07-08,8.468
"3167",2019-07-09,8.4735
"3168",2019-07-10,8.475
"3169",2019-07-11,8.4775
"3170",2019-07-12,8.45
"3171",2019-07-15,8.4634
"3172",2019-07-16,8.4525
"3173",2019-07-17,8.4475
"3174",2019-07-18,8.4475
"3175",2019-07-19,8.4506
"3176",2019-07-22,8.45
"3177",2019-07-23,8.411
"3178",2019-07-24,8.425
"3179",2019-07-25,8.425
"3180",2019-07-26,8.4206
"3181",2019-07-29,8.42
"3182",2019-07-30,8.4155
"3183",2019-07-31,8.41
"3184",2019-08-01,8.4575
"3185",2019-08-02,8.434
"3186",2019-08-05,8.3875
"3187",2019-08-06,8.405
"3188",2019-08-07,8.3975
"3189",2019-08-08,8.3925
"3190",2019-08-09,8.3987
"3191",2019-08-12,8.3918
"3192",2019-08-13,8.3859
"3193",2019-08-14,8.375
"3194",2019-08-15,8.335
"3195",2019-08-16,8.26
"3196",2019-08-19,8.25
"3197",2019-08-20,8.255
"3198",2019-08-21,8.2575
"3199",2019-08-22,8.25
"3200",2019-08-23,8.2537
"3201",2019-08-26,8.237
"3202",2019-08-27,8.24
"3203",2019-08-28,8.22
"3204",2019-08-29,8.22
"3205",2019-08-30,8.2125
"3206",2019-09-02,8.2075
"3207",2019-09-03,8.18
"3208",2019-09-04,8.185
"3209",2019-09-05,8.1775
"3210",2019-09-06,8.175
"3211",2019-09-09,8.145
"3212",2019-09-10,8.135
"3213",2019-09-11,8.1325
"3214",2019-09-12,8.1212
"3215",2019-09-13,8.11
"3216",2019-09-17,8.1025
"3217",2019-09-18,8.095
"3218",2019-09-19,8.0875
"3219",2019-09-20,8.045
"3220",2019-09-23,8.04
"3221",2019-09-24,8.025
"3222",2019-09-25,8.015
"3223",2019-09-26,8.0025
"3224",2019-09-27,7.9355
"3225",2019-09-30,7.93
"3226",2019-10-01,7.9275
"3227",2019-10-02,7.925
"3228",2019-10-03,7.92
"3229",2019-10-04,7.91
"3230",2019-10-07,7.92
"3231",2019-10-08,7.925
"3232",2019-10-09,7.92
"3233",2019-10-10,7.9175
"3234",2019-10-11,7.9137
"3235",2019-10-14,7.9125
"3236",2019-10-15,7.92
"3237",2019-10-16,7.915
"3238",2019-10-17,7.915
"3239",2019-10-18,7.8675
"3240",2019-10-21,7.885
"3241",2019-10-22,7.8575
"3242",2019-10-23,7.855
"3243",2019-10-24,7.8465
"3244",2019-10-25,7.84
"3245",2019-10-28,7.8355
"3246",2019-10-29,7.8302
"3247",2019-10-30,7.8226
"3248",2019-10-31,7.7765
"3249",2019-11-01,7.78
"3250",2019-11-04,7.77
"3251",2019-11-05,7.765
"3252",2019-11-06,7.7575
"3253",2019-11-07,7.7537
"3254",2019-11-08,7.7518
"3255",2019-11-11,7.7434
"3256",2019-11-12,7.7375
"3257",2019-11-13,7.7287
"3258",2019-11-14,7.6893
"3259",2019-11-15,7.6525
"3260",2019-11-19,7.65
"3261",2019-11-20,7.6485
"3262",2019-11-21,7.65
"3263",2019-11-22,7.63
"3264",2019-11-25,7.6325
"3265",2019-11-26,7.6262
"3266",2019-11-27,7.625
"3267",2019-11-28,7.6225
"3268",2019-11-29,7.621
"3269",2019-12-02,7.625
"3270",2019-12-03,7.6225
"3271",2019-12-04,7.6112
"3272",2019-12-05,7.6125
"3273",2019-12-06,7.6145
"3274",2019-12-09,7.6125
"3275",2019-12-10,7.5962
"3276",2019-12-11,7.59
"3277",2019-12-13,7.585
"3278",2019-12-16,7.585
"3279",2019-12-17,7.575
"3280",2019-12-18,7.5575
"3281",2019-12-19,7.5482
"3282",2019-12-20,7.46
"3283",2019-12-23,7.46
"3284",2019-12-24,7.4575
"3285",2019-12-26,7.455
"3286",2019-12-27,7.4525
"3287",2019-12-30,7.4465
"3288",2019-12-31,7.446
"3289",2020-01-02,7.49
"3290",2020-01-03,7.4667
"3291",2020-01-06,7.458
"3292",2020-01-07,7.4537
"3293",2020-01-08,7.4513
"3294",2020-01-09,7.4487
"3295",2020-01-10,7.445
"3296",2020-01-13,7.4425
"3297",2020-01-14,7.4415
"3298",2020-01-15,7.4392
"3299",2020-01-16,7.4375
"3300",2020-01-17,7.4352
"3301",2020-01-20,7.4326
"3302",2020-01-21,7.4315
"3303",2020-01-22,7.4275
"3304",2020-01-23,7.42
"3305",2020-01-24,7.42
"3306",2020-01-27,7.4125
"3307",2020-01-28,7.4115
"3308",2020-01-29,7.4085
"3309",2020-01-30,7.4
"3310",2020-01-31,7.3975
"3311",2020-02-04,7.3925
"3312",2020-02-05,7.3825
"3313",2020-02-06,7.3815
"3314",2020-02-07,7.37
"3315",2020-02-10,7.3725
"3316",2020-02-11,7.37
"3317",2020-02-12,7.355
"3318",2020-02-13,7.345
"3319",2020-02-14,7.255
"3320",2020-02-17,7.2325
"3321",2020-02-18,7.23
"3322",2020-02-19,7.2225
"3323",2020-02-20,7.2175
"3324",2020-02-21,7.215
"3325",2020-02-24,7.225
"3326",2020-02-25,7.22
"3327",2020-02-26,7.2167
"3328",2020-02-27,7.2133
"3329",2020-02-28,7.2091
"3330",2020-03-02,7.18
"3331",2020-03-03,7.175
"3332",2020-03-04,7.1225
"3333",2020-03-05,7.0962
"3334",2020-03-06,7.0875
"3335",2020-03-09,7.0937
"3336",2020-03-10,7.0875
"3337",2020-03-11,7.13
"3338",2020-03-12,7.1475
"3339",2020-03-13,7.1475
"3340",2020-03-17,7.1012
"3341",2020-03-18,7.08
"3342",2020-03-19,7.0425
"3343",2020-03-20,7.03
"3344",2020-03-23,6.7235
"3345",2020-03-24,6.6875
"3346",2020-03-25,6.6687
"3347",2020-03-26,6.6493
"3348",2020-03-27,6.5992
"3349",2020-03-30,6.5975
"3350",2020-03-31,6.5862
"3351",2020-04-01,6.5806
"3352",2020-04-02,6.582
"3353",2020-04-03,6.578
"3354",2020-04-06,6.573
"3355",2020-04-07,6.5662
"3356",2020-04-08,6.54
"3357",2020-04-13,6.535
"3358",2020-04-14,6.5315
"3359",2020-04-15,6.5207
"3360",2020-04-16,6.5103
"3361",2020-04-17,6.505
"3362",2020-04-20,6.5015
"3363",2020-04-21,6.4965
"3364",2020-04-22,6.1675
"3365",2020-04-23,6.1617
"3366",2020-04-24,6.1595
"3367",2020-04-27,6.155
"3368",2020-04-28,6.155
"3369",2020-04-29,6.1515
"3370",2020-04-30,6.1495
"3371",2020-05-04,6.146
"3372",2020-05-05,6.1435
"3373",2020-05-06,6.1415
"3374",2020-05-07,6.1395
"3375",2020-05-08,6.1357
"3376",2020-05-11,6.1315
"3377",2020-05-12,6.1277
"3378",2020-05-13,6.0763
"3379",2020-05-14,6.0575
"3380",2020-05-15,5.7462
"3381",2020-05-18,5.7425
"3382",2020-05-19,5.74
"3383",2020-05-20,5.74
"3384",2020-05-21,5.7375
"3385",2020-05-22,5.735
"3386",2020-05-25,5.7265
"3387",2020-05-26,5.7227
"3388",2020-05-27,5.7183
"3389",2020-05-28,5.7141
"3390",2020-05-29,5.7105
"3391",2020-06-01,5.7077
"3392",2020-06-02,5.705
"3393",2020-06-03,5.7012
"3394",2020-06-04,5.695
"3395",2020-06-05,5.7059
"3396",2020-06-08,5.6932
"3397",2020-06-09,5.6862
"3398",2020-06-10,5.6815
"3399",2020-06-11,5.6767
"3400",2020-06-12,5.6715
"3401",2020-06-15,5.6675
"3402",2020-06-16,5.665
"3403",2020-06-17,5.66
"3404",2020-06-18,5.655
"3405",2020-06-19,5.653
"3406",2020-06-22,5.6475
"3407",2020-06-23,5.6445
"3408",2020-06-24,5.64
"3409",2020-06-25,5.5825
"3410",2020-06-26,5.25
"3411",2020-06-29,5.245
"3412",2020-06-30,5.243
"3413",2020-07-01,5.2365
"3414",2020-07-02,5.2325
"3415",2020-07-03,5.2262
"3416",2020-07-06,5.2225
"3417",2020-07-07,5.2177
"3418",2020-07-08,5.214
"3419",2020-07-09,5.2125
"3420",2020-07-10,5.2077
"3421",2020-07-13,5.2058
"3422",2020-07-14,5.205
"3423",2020-07-15,5.2005
"3424",2020-07-16,5.1986
"3425",2020-07-17,5.1945
"3426",2020-07-20,5.1925
"3427",2020-07-21,5.189
"3428",2020-07-22,5.1875
"3429",2020-07-23,5.184
"3430",2020-07-24,5.1795
"3431",2020-07-27,5.179
"3432",2020-07-28,5.175
"3433",2020-07-29,5.175
"3434",2020-07-30,5.1725
"3435",2020-07-31,5.1712
"3436",2020-08-03,5.166
"3437",2020-08-04,5.161
"3438",2020-08-05,5.155
"3439",2020-08-06,5.15
"3440",2020-08-07,5.1467
"3441",2020-08-10,5.1452
"3442",2020-08-11,5.1226
"3443",2020-08-12,5.0871
"3444",2020-08-13,5.081
"3445",2020-08-14,4.8
"3446",2020-08-17,4.7845
"3447",2020-08-18,4.7765
"3448",2020-08-19,4.7717
"3449",2020-08-20,4.7697
"3450",2020-08-21,4.7675
"3451",2020-08-24,4.7622
"3452",2020-08-25,4.7625
"3453",2020-08-26,4.7625
"3454",2020-08-27,4.7625
"3455",2020-08-28,4.759
"3456",2020-08-31,4.7577
"3457",2020-09-01,4.754
"3458",2020-09-02,4.752
"3459",2020-09-03,4.7485
"3460",2020-09-04,4.7502
"3461",2020-09-07,4.7476
"3462",2020-09-08,4.743
"3463",2020-09-09,4.7422
"3464",2020-09-10,4.7412
"3465",2020-09-11,4.7407
"3466",2020-09-14,4.736
"3467",2020-09-15,4.7322
"3468",2020-09-17,4.7325
"3469",2020-09-18,4.7277
"3470",2020-09-21,4.724
"3471",2020-09-22,4.7225
"3472",2020-09-23,4.7125
"3473",2020-09-24,4.7087
"3474",2020-09-25,4.56
"3475",2020-09-28,4.555
"3476",2020-09-29,4.553
"3477",2020-09-30,4.5525
"3478",2020-10-01,4.5512
"3479",2020-10-02,4.5485
"3480",2020-10-05,4.5475
"3481",2020-10-06,4.5475
"3482",2020-10-07,4.5475
"3483",2020-10-08,4.5475
"3484",2020-10-09,4.544
"3485",2020-10-12,4.5395
"3486",2020-10-13,4.542
"3487",2020-10-14,4.5206
"3488",2020-10-15,4.518
"3489",2020-10-16,4.518
"3490",2020-10-19,4.514
"3491",2020-10-20,4.515
"3492",2020-10-21,4.515
"3493",2020-10-22,4.5105
"3494",2020-10-23,4.512
"3495",2020-10-26,4.5125
"3496",2020-10-27,4.5115
"3497",2020-10-28,4.5085
"3498",2020-10-29,4.5077
"3499",2020-10-30,4.504
"3500",2020-11-03,4.502
"3501",2020-11-04,4.4985
"3502",2020-11-05,4.4945
"3503",2020-11-06,4.4925
"3504",2020-11-09,4.49
"3505",2020-11-10,4.49
"3506",2020-11-11,4.491
"3507",2020-11-12,4.4851
"3508",2020-11-13,4.4925
"3509",2020-11-17,4.4902
"3510",2020-11-18,4.4875
"3511",2020-11-19,4.484
"3512",2020-11-20,4.482
"3513",2020-11-23,4.4825
"3514",2020-11-24,4.48
"3515",2020-11-25,4.4775
"3516",2020-11-26,4.474
"3517",2020-11-27,4.4765
"3518",2020-11-30,4.4775
"3519",2020-12-01,4.4785
"3520",2020-12-02,4.4789
"3521",2020-12-03,4.4745
"3522",2020-12-04,4.4725
"3523",2020-12-07,4.4725
"3524",2020-12-08,4.4714
"3525",2020-12-09,4.4669
"3526",2020-12-10,4.4679
"3527",2020-12-11,4.4675
"3528",2020-12-14,4.4645
"3529",2020-12-15,4.4605
"3530",2020-12-16,4.495
"3531",2020-12-17,4.49
"3532",2020-12-18,4.491
"3533",2020-12-21,4.4875
"3534",2020-12-22,4.4845
"3535",2020-12-23,4.4805
"3536",2020-12-24,4.4815
"3537",2020-12-28,4.4825
"3538",2020-12-29,4.4675
"3539",2020-12-30,4.466
"3540",2020-12-31,4.459
"3541",2021-01-04,4.4569
"3542",2021-01-05,4.455
"3543",2021-01-06,4.4517
"3544",2021-01-07,4.4525
"3545",2021-01-08,4.4525
"3546",2021-01-11,4.45
"3547",2021-01-12,4.4465
"3548",2021-01-13,4.4425
"3549",2021-01-14,4.438
"3550",2021-01-15,4.435
"3551",2021-01-18,4.4332
"3552",2021-01-19,4.4337
"3553",2021-01-20,4.43
"3554",2021-01-21,4.4295
"3555",2021-01-22,4.4247
"3556",2021-01-25,4.4212
"3557",2021-01-26,4.4175
"3558",2021-01-27,4.4147
"3559",2021-01-28,4.41
"3560",2021-01-29,4.4075
"3561",2021-02-02,4.406
"3562",2021-02-03,4.4055
"3563",2021-02-04,4.4025
"3564",2021-02-05,4.3987
"3565",2021-02-08,4.395
"3566",2021-02-09,4.3925
"3567",2021-02-10,4.39
"3568",2021-02-11,4.3851
"3569",2021-02-12,4.2702
"3570",2021-02-15,4.2652
"3571",2021-02-16,4.263
"3572",2021-02-17,4.262
"3573",2021-02-18,4.2615
"3574",2021-02-19,4.2597
"3575",2021-02-22,4.262
"3576",2021-02-23,4.2585
"3577",2021-02-24,4.255
"3578",2021-02-25,4.2525
"3579",2021-02-26,4.2487
"3580",2021-03-01,4.25
"3581",2021-03-02,4.2455
"3582",2021-03-03,4.245
"3583",2021-03-04,4.2225
"3584",2021-03-05,4.23
"3585",2021-03-08,4.234
"3586",2021-03-09,4.236
"3587",2021-03-10,4.2375
"3588",2021-03-11,4.2325
"3589",2021-03-12,4.2325
"3590",2021-03-16,4.2302
"3591",2021-03-17,4.2397
"3592",2021-03-18,4.2359
