"","Fecha","Pesos por dólar"
"1207",2020-10-19,21.1342
"1208",2020-10-20,21.0902
"1209",2020-10-21,21.064
"1210",2020-10-22,21.03
"1211",2020-10-23,20.9205
"1212",2020-10-26,20.9818
"1213",2020-10-27,20.8798
"1214",2020-10-28,21.1648
"1215",2020-10-29,21.377
"1216",2020-10-30,21.2508
"1217",2020-11-03,21.1555
"1218",2020-11-04,21.0345
"1219",2020-11-05,20.7612
"1220",2020-11-06,20.62
"1221",2020-11-09,20.36
"1222",2020-11-10,20.4018
"1223",2020-11-11,20.5772
"1224",2020-11-12,20.5303
"1225",2020-11-13,20.4833
"1226",2020-11-17,20.3212
"1227",2020-11-18,20.2388
"1228",2020-11-19,20.1858
"1229",2020-11-20,20.1172
"1230",2020-11-23,20.1012
"1231",2020-11-24,20.0577
"1232",2020-11-25,20.0465
"1233",2020-11-26,20.0467
"1234",2020-11-27,20.0777
"1235",2020-11-30,20.1398
"1236",2020-12-01,20.0508
"1237",2020-12-02,20.0497
"1238",2020-12-03,19.9083
"1239",2020-12-04,19.7838
"1240",2020-12-07,19.8213
"1241",2020-12-08,19.7537
"1242",2020-12-09,19.8368
"1243",2020-12-10,19.9572
"1244",2020-12-11,20.1075
"1245",2020-12-14,20.1778
"1246",2020-12-15,20.1113
"1247",2020-12-16,19.9513
"1248",2020-12-17,19.8173
"1249",2020-12-18,19.9487
"1250",2020-12-21,20.0905
"1251",2020-12-22,20.0562
"1252",2020-12-23,20.1175
"1253",2020-12-24,19.8517
"1254",2020-12-28,20.0477
"1255",2020-12-29,19.9487
"1256",2020-12-30,19.9352
"1257",2020-12-31,19.9087
"1258",2021-01-04,19.8457
"1259",2021-01-05,19.9437
"1260",2021-01-06,19.725
"1261",2021-01-07,19.91
"1262",2021-01-08,19.9705
"1263",2021-01-11,20.113
"1264",2021-01-12,19.9373
"1265",2021-01-13,19.7935
"1266",2021-01-14,19.7793
"1267",2021-01-15,19.7875
"1268",2021-01-18,19.757
"1269",2021-01-19,19.6788
"1270",2021-01-20,19.5793
"1271",2021-01-21,19.7393
"1272",2021-01-22,19.9833
"1273",2021-01-25,20.1598
"1274",2021-01-26,20.0152
"1275",2021-01-27,20.2168
"1276",2021-01-28,20.2697
"1277",2021-01-29,20.2248
"1278",2021-02-02,20.1722
"1279",2021-02-03,20.1953
"1280",2021-02-04,20.4435
"1281",2021-02-05,20.1388
"1282",2021-02-08,20.1227
"1283",2021-02-09,20.0913
"1284",2021-02-10,20.0588
"1285",2021-02-11,19.9535
"1286",2021-02-12,19.9622
"1287",2021-02-15,19.9518
"1288",2021-02-16,20.2023
"1289",2021-02-17,20.2257
"1290",2021-02-18,20.4165
"1291",2021-02-19,20.4222
"1292",2021-02-22,20.6783
"1293",2021-02-23,20.5833
"1294",2021-02-24,20.4752
"1295",2021-02-25,20.8523
"1296",2021-02-26,20.939
"1297",2021-03-01,20.6123
"1298",2021-03-02,20.6903
"1299",2021-03-03,20.8957
"1300",2021-03-04,20.8498
"1301",2021-03-05,21.2635
"1302",2021-03-08,21.4177
"1303",2021-03-09,21.2575
"1304",2021-03-10,20.9853
"1305",2021-03-11,20.7133
"1306",2021-03-12,20.7637
"1307",2021-03-16,20.5753
"1308",2021-03-17,20.6828
"1309",2021-03-18,20.4415
