"","Fecha","Tasa"
"185",2001-04-27,15.64
"186",2001-04-30,15.58
"187",2001-05-02,15.465
"188",2001-05-03,15.45
"189",2001-05-04,15.4
"190",2001-05-07,15.39
"191",2001-05-08,15.36
"192",2001-05-09,15.2475
"193",2001-05-10,15.19
"194",2001-05-11,15.085
"195",2001-05-14,15.005
"196",2001-05-15,14.89
"197",2001-05-16,14.8
"198",2001-05-17,14.35
"199",2001-05-18,14.2
"200",2001-05-21,12.65
"201",2001-05-22,12.275
"202",2001-05-23,12.35
"203",2001-05-24,12.3
"204",2001-05-25,12.28
"205",2001-05-28,12.23
"206",2001-05-29,12.2
"207",2001-05-30,12.31
"208",2001-05-31,12.3875
"209",2001-06-01,12.3
"210",2001-06-04,12.335
"211",2001-06-05,12.39
"212",2001-06-06,12.31
"213",2001-06-07,12.115
"214",2001-06-08,12
"215",2001-06-11,11.75
"216",2001-06-12,11.55
"217",2001-06-13,11.55
"218",2001-06-14,11.415
"219",2001-06-15,11.34
"220",2001-06-18,11.075
"221",2001-06-19,11.03
"222",2001-06-20,11.125
"223",2001-06-21,11.21
"224",2001-06-22,11.45
"225",2001-06-25,11.465
"226",2001-06-26,11.36
"227",2001-06-27,11.25
"228",2001-06-28,11.115
"229",2001-06-29,11
"230",2001-07-02,11
"231",2001-07-03,10.935
"232",2001-07-04,10.935
"233",2001-07-05,10.935
"234",2001-07-06,11.29
"235",2001-07-09,11.175
"236",2001-07-10,11.19
"237",2001-07-11,11.625
"238",2001-07-12,12.145
"239",2001-07-13,12.25
"240",2001-07-16,11.95
"241",2001-07-17,11.6
"242",2001-07-18,11.09
"243",2001-07-19,11.05
"244",2001-07-20,11.04
"245",2001-07-23,10.895
"246",2001-07-24,10.68
"247",2001-07-25,10.425
"248",2001-07-26,10.39
"249",2001-07-27,10.37
"250",2001-07-30,10.22
"251",2001-07-31,10.145
"252",2001-08-01,9.98
"253",2001-08-02,9.55
"254",2001-08-03,9.445
"255",2001-08-06,9.325
"256",2001-08-07,9.25
"257",2001-08-08,9.215
"258",2001-08-09,9.17
"259",2001-08-10,9.13
"260",2001-08-13,9.1
"261",2001-08-14,9.115
"262",2001-08-15,9.1
"263",2001-08-16,9.05
"264",2001-08-17,9
"265",2001-08-20,9
"266",2001-08-21,8.9
"267",2001-08-22,8.84
"268",2001-08-23,8.825
"269",2001-08-24,9.055
"270",2001-08-27,9.26
"271",2001-08-28,9.55
"272",2001-08-29,9.66
"273",2001-08-30,10
"274",2001-08-31,10.425
"275",2001-09-03,10.23
"276",2001-09-04,10.415
"277",2001-09-05,10.44
"278",2001-09-06,10.36
"279",2001-09-07,10.31
"280",2001-09-10,10.33
"281",2001-09-11,11.35
"282",2001-09-12,11.25
"283",2001-09-13,11.05
"284",2001-09-14,11.25
"285",2001-09-17,11.1
"286",2001-09-18,10.9
"287",2001-09-19,11.1
"288",2001-09-20,11.23
"289",2001-09-21,11.4
"290",2001-09-24,11.15
"291",2001-09-25,11.31
"292",2001-09-26,11.55
"293",2001-09-27,11.8
"294",2001-09-28,11.5
"295",2001-10-01,11.35
"296",2001-10-02,11.45
"297",2001-10-03,11.21
"298",2001-10-04,11.35
"299",2001-10-05,11.29
"300",2001-10-08,11.4
"301",2001-10-09,11.25
"302",2001-10-10,11.03
"303",2001-10-11,10.83
"304",2001-10-12,10.85
"305",2001-10-15,10.63
"306",2001-10-16,10.205
"307",2001-10-17,10
"308",2001-10-18,9.85
"309",2001-10-19,9.76
"310",2001-10-22,9.35
"311",2001-10-23,9.13
"312",2001-10-24,9
"313",2001-10-25,8.9
"314",2001-10-26,9.05
"315",2001-10-29,9.05
"316",2001-10-30,9.35
"317",2001-10-31,9.225
"318",2001-11-01,9.3
"319",2001-11-02,9.375
"320",2001-11-05,9.05
"321",2001-11-06,8.95
"322",2001-11-07,8.9
"323",2001-11-08,8.9
"324",2001-11-09,9.05
"325",2001-11-12,9.2
"326",2001-11-13,9.15
"327",2001-11-14,9
"328",2001-11-15,8.84
"329",2001-11-16,8.99
"330",2001-11-19,9.14
"331",2001-11-21,8.83
"332",2001-11-22,8.75
"333",2001-11-23,8.5
"334",2001-11-26,8.15
"335",2001-11-27,8.15
"336",2001-11-28,8.65
"337",2001-11-29,8.8
"338",2001-11-30,8.9
"339",2001-12-03,8.42
"340",2001-12-04,8.22
"341",2001-12-05,8.25
"342",2001-12-06,8.4
"343",2001-12-07,8.4
"344",2001-12-10,8.15
"345",2001-12-11,7.965
"346",2001-12-13,7.45
"347",2001-12-14,7.25
"348",2001-12-17,7.25
"349",2001-12-18,7.21
"350",2001-12-19,7.365
"351",2001-12-20,8.025
"352",2001-12-21,7.915
"353",2001-12-24,7.975
"354",2001-12-26,7.945
"355",2001-12-27,7.9
"356",2001-12-28,7.9
"357",2001-12-31,8
"358",2002-01-02,8.025
"359",2002-01-03,7.8
"360",2002-01-04,7.76
"361",2002-01-07,7.65
"362",2002-01-08,7.65
"363",2002-01-09,7.7
"364",2002-01-10,7.89
"365",2002-01-11,8.1
"366",2002-01-14,7.985
"367",2002-01-15,7.7
"368",2002-01-16,7.67
"369",2002-01-17,7.55
"370",2002-01-18,7.5
"371",2002-01-21,7.55
"372",2002-01-22,7.9
"373",2002-01-23,8.065
"374",2002-01-24,8.15
"375",2002-01-25,8.25
"376",2002-01-28,8.35
"377",2002-01-29,8.75
"378",2002-01-30,9.29
"379",2002-01-31,9.2
"380",2002-02-01,9.25
"381",2002-02-04,9.15
"382",2002-02-06,8.925
"383",2002-02-07,8.55
"384",2002-02-08,8.4
"385",2002-02-11,9.17
"386",2002-02-12,9.3
"387",2002-02-13,9.21
"388",2002-02-14,9.4
"389",2002-02-15,9.4
"390",2002-02-18,9.365
"391",2002-02-19,9.19
"392",2002-02-20,9.13
"393",2002-02-21,8.995
"394",2002-02-22,8.85
"395",2002-02-25,8.58
"396",2002-02-26,8.3
"397",2002-02-27,8.45
"398",2002-02-28,8.45
"399",2002-03-01,8.4
"400",2002-03-04,8.26
"401",2002-03-05,8.21
"402",2002-03-06,8.225
"403",2002-03-07,8.2
"404",2002-03-08,8.2
"405",2002-03-11,8.09
"406",2002-03-12,8.09
"407",2002-03-13,8.38
"408",2002-03-14,8.75
"409",2002-03-15,8.975
"410",2002-03-18,8.8
"411",2002-03-19,8.86
"412",2002-03-20,8.75
"413",2002-03-22,8.815
"414",2002-03-25,8.56
"415",2002-03-26,8.45
"416",2002-03-27,8.05
"417",2002-04-01,7.35
"418",2002-04-02,7.35
"419",2002-04-03,7.425
"420",2002-04-04,7.475
"421",2002-04-05,7.3
"422",2002-04-08,7.12
"423",2002-04-09,6.95
"424",2002-04-10,6.92
"425",2002-04-11,6.85
"426",2002-04-12,6.85
"427",2002-04-15,6.5
"428",2002-04-16,6.35
"429",2002-04-17,6.45
"430",2002-04-18,6.43
"431",2002-04-19,6.45
"432",2002-04-22,6.41
"433",2002-04-23,6.36
"434",2002-04-24,6.35
"435",2002-04-25,6.58
"436",2002-04-26,6.6
"437",2002-04-29,6.565
"438",2002-04-30,6.775
"439",2002-05-02,6.99
"440",2002-05-03,7.45
"441",2002-05-06,7.5
"442",2002-05-07,7.6
"443",2002-05-08,7.55
"444",2002-05-09,7.755
"445",2002-05-10,7.92
"446",2002-05-13,7.95
"447",2002-05-14,7.925
"448",2002-05-15,7.94
"449",2002-05-16,7.74
"450",2002-05-17,7.72
"451",2002-05-20,7.75
"452",2002-05-21,7.9
"453",2002-05-22,7.9
"454",2002-05-23,7.9
"455",2002-05-24,7.9
"456",2002-05-27,7.9
"457",2002-05-28,7.85
"458",2002-05-29,7.95
"459",2002-05-30,8.15
"460",2002-05-31,8.05
"461",2002-06-03,7.9
"462",2002-06-04,7.89
"463",2002-06-05,7.975
"464",2002-06-06,8.3
"465",2002-06-07,8.3
"466",2002-06-10,8.2
"467",2002-06-11,8.09
"468",2002-06-12,8.2
"469",2002-06-13,8
"470",2002-06-14,7.975
"471",2002-06-17,7.85
"472",2002-06-18,7.75
"473",2002-06-19,7.885
"474",2002-06-20,8.14
"475",2002-06-21,9.05
"476",2002-06-24,9.6
"477",2002-06-25,9.08
"478",2002-06-26,10.2
"479",2002-06-27,9.96
"480",2002-06-28,9.75
"481",2002-07-01,9.55
"482",2002-07-02,9.45
"483",2002-07-03,9.275
"484",2002-07-04,8.85
"485",2002-07-05,8.65
"486",2002-07-08,8.53
"487",2002-07-09,8.355
"488",2002-07-10,8.34
"489",2002-07-11,8.26
"490",2002-07-12,8.165
"491",2002-07-15,8.145
"492",2002-07-16,8.09
"493",2002-07-17,7.89
"494",2002-07-18,7.94
"495",2002-07-19,8
"496",2002-07-22,7.9
"497",2002-07-23,7.8
"498",2002-07-24,7.85
"499",2002-07-25,7.78
"500",2002-07-26,7.75
"501",2002-07-29,7.7
"502",2002-07-30,7.7
"503",2002-07-31,7.85
"504",2002-08-01,8.02
"505",2002-08-02,7.95
"506",2002-08-05,7.85
"507",2002-08-06,7.625
"508",2002-08-07,7.5
"509",2002-08-08,7.35
"510",2002-08-09,7.3
"511",2002-08-12,7.4
"512",2002-08-13,7.515
"513",2002-08-14,7.535
"514",2002-08-15,7.59
"515",2002-08-16,7.675
"516",2002-08-19,7.6
"517",2002-08-20,7.64
"518",2002-08-21,7.575
"519",2002-08-22,7.575
"520",2002-08-23,7.575
"521",2002-08-26,7.6
"522",2002-08-27,7.55
"523",2002-08-28,7.625
"524",2002-08-29,7.6
"525",2002-08-30,7.55
"526",2002-09-02,7.5
"527",2002-09-03,7.6
"528",2002-09-04,7.8
"529",2002-09-05,7.92
"530",2002-09-06,7.865
"531",2002-09-09,7.8
"532",2002-09-10,7.72
"533",2002-09-11,7.685
"534",2002-09-12,7.75
"535",2002-09-13,7.85
"536",2002-09-17,7.88
"537",2002-09-18,8.05
"538",2002-09-19,8.45
"539",2002-09-20,9.65
"540",2002-09-23,10.075
"541",2002-09-24,9.95
"542",2002-09-25,9.89
"543",2002-09-26,9.3
"544",2002-09-27,9.175
"545",2002-09-30,9.2
"546",2002-10-01,9.1
"547",2002-10-02,9.035
"548",2002-10-03,8.915
"549",2002-10-04,8.75
"550",2002-10-07,8.88
"551",2002-10-08,8.9
"552",2002-10-09,9.1
"553",2002-10-10,9.04
"554",2002-10-11,8.9
"555",2002-10-14,8.83
"556",2002-10-15,8.68
"557",2002-10-16,8.6
"558",2002-10-17,8.465
"559",2002-10-18,8.41
"560",2002-10-21,8.25
"561",2002-10-22,8.23
"562",2002-10-23,8.31
"563",2002-10-24,8.25
"564",2002-10-25,8.34
"565",2002-10-28,8.3
"566",2002-10-29,8.4
"567",2002-10-30,8.57
"568",2002-10-31,8.495
"569",2002-11-01,8.47
"570",2002-11-04,8.46
"571",2002-11-05,8.43
"572",2002-11-06,8.35
"573",2002-11-07,8.415
"574",2002-11-08,8.6
"575",2002-11-11,8.85
"576",2002-11-12,8.85
"577",2002-11-13,8.72
"578",2002-11-14,8.36
"579",2002-11-15,8.32
"580",2002-11-18,8.31
"581",2002-11-19,8.21
"582",2002-11-21,7.95
"583",2002-11-22,7.95
"584",2002-11-25,7.99
"585",2002-11-26,8.04
"586",2002-11-27,7.965
"587",2002-11-28,7.89
"588",2002-11-29,7.85
"589",2002-12-02,7.85
"590",2002-12-03,7.88
"591",2002-12-04,7.975
"592",2002-12-05,8.05
"593",2002-12-06,8.29
"594",2002-12-09,8.35
"595",2002-12-10,8.54
"596",2002-12-11,8.45
"597",2002-12-13,8.31
"598",2002-12-16,8.25
"599",2002-12-17,8.3
"600",2002-12-18,8.31
"601",2002-12-19,8.3
"602",2002-12-20,8.3
"603",2002-12-23,8.3
"604",2002-12-24,8.4
"605",2002-12-26,8.42
"606",2002-12-27,8.45
"607",2002-12-30,8.535
"608",2002-12-31,8.75
"609",2003-01-02,8.75
"610",2003-01-03,8.8
"611",2003-01-06,8.73
"612",2003-01-07,8.66
"613",2003-01-08,8.725
"614",2003-01-09,8.78
"615",2003-01-10,8.93
"616",2003-01-13,9.14
"617",2003-01-14,8.99
"618",2003-01-15,8.86
"619",2003-01-16,8.87
"620",2003-01-17,9
"621",2003-01-20,9
"622",2003-01-21,9.24
"623",2003-01-22,9.7
"624",2003-01-23,9.62
"625",2003-01-24,9.56
"626",2003-01-27,9.65
"627",2003-01-28,9.765
"628",2003-01-29,9.895
"629",2003-01-30,9.74
"630",2003-01-31,9.7
"631",2003-02-03,9.675
"632",2003-02-04,9.83
"633",2003-02-06,9.745
"634",2003-02-07,9.9325
"635",2003-02-10,10.15
"636",2003-02-11,9.9875
"637",2003-02-12,10.09
"638",2003-02-13,10.19
"639",2003-02-14,10
"640",2003-02-17,9.75
"641",2003-02-18,9.685
"642",2003-02-19,9.7
"643",2003-02-20,9.67
"644",2003-02-21,9.7675
"645",2003-02-24,9.875
"646",2003-02-25,10.1
"647",2003-02-26,10.2
"648",2003-02-27,10.15
"649",2003-02-28,10.12
"650",2003-03-03,10.075
"651",2003-03-04,10.2
"652",2003-03-05,10.625
"653",2003-03-06,10.75
"654",2003-03-07,10.5
"655",2003-03-10,10.55
"656",2003-03-11,10.54
"657",2003-03-12,10.45
"658",2003-03-13,10.02
"659",2003-03-14,9.89
"660",2003-03-17,9.85
"661",2003-03-18,9.745
"662",2003-03-19,9.775
"663",2003-03-20,9.65
"664",2003-03-24,9.475
"665",2003-03-25,9.32
"666",2003-03-26,9.215
"667",2003-03-27,9.145
"668",2003-03-28,9.325
"669",2003-03-31,9.49
"670",2003-04-01,9.45
"671",2003-04-02,9.375
"672",2003-04-03,9.38
"673",2003-04-04,9.28
"674",2003-04-07,9.13
"675",2003-04-08,9.03
"676",2003-04-09,9.01
"677",2003-04-10,8.99
"678",2003-04-11,8.81
"679",2003-04-14,8.615
"680",2003-04-15,8.55
"681",2003-04-16,8.38
"682",2003-04-21,8.27
"683",2003-04-22,8.18
"684",2003-04-23,8.095
"685",2003-04-24,7.75
"686",2003-04-25,7.444
"687",2003-04-28,7.335
"688",2003-04-29,7.075
"689",2003-04-30,6.7
"690",2003-05-02,6.5
"691",2003-05-05,6.36
"692",2003-05-06,6.4
"693",2003-05-07,6.55
"694",2003-05-08,6.345
"695",2003-05-09,5.94
"696",2003-05-12,5.7
"697",2003-05-13,5.65
"698",2003-05-14,5.515
"699",2003-05-15,5.515
"700",2003-05-16,6.15
"701",2003-05-19,6.29
"702",2003-05-20,6.02
"703",2003-05-21,5.8
"704",2003-05-22,5.575
"705",2003-05-23,5.325
"706",2003-05-26,5.35
"707",2003-05-27,5.475
"708",2003-05-28,5.675
"709",2003-05-29,5.425
"710",2003-05-30,5.37
"711",2003-06-02,5.235
"712",2003-06-03,5.225
"713",2003-06-04,5.625
"714",2003-06-05,5.85
"715",2003-06-06,5.85
"716",2003-06-09,6.125
"717",2003-06-10,6.365
"718",2003-06-11,6.25
"719",2003-06-12,6.05
"720",2003-06-13,6.2
"721",2003-06-16,6.015
"722",2003-06-17,5.9
"723",2003-06-18,6.175
"724",2003-06-19,6
"725",2003-06-20,5.73
"726",2003-06-23,5.625
"727",2003-06-24,5.55
"728",2003-06-25,5.525
"729",2003-06-26,5.4
"730",2003-06-27,5.5
"731",2003-06-30,5.35
"732",2003-07-01,5.23
"733",2003-07-02,5.25
"734",2003-07-03,5.25
"735",2003-07-04,5.2275
"736",2003-07-07,5.295
"737",2003-07-08,5.45
"738",2003-07-09,5.73
"739",2003-07-10,5.565
"740",2003-07-11,5.58
"741",2003-07-14,5.575
"742",2003-07-15,5.6
"743",2003-07-16,5.585
"744",2003-07-17,5.35
"745",2003-07-18,5.2
"746",2003-07-21,5.23
"747",2003-07-22,5.15
"748",2003-07-23,5.175
"749",2003-07-24,5.11
"750",2003-07-25,5.02
"751",2003-07-28,5.01
"752",2003-07-29,4.95
"753",2003-07-30,4.985
"754",2003-07-31,4.9
"755",2003-08-01,4.95
"756",2003-08-04,4.95
"757",2003-08-05,5.1
"758",2003-08-06,5.1725
"759",2003-08-07,5.045
"760",2003-08-08,5.02
"761",2003-08-11,5
"762",2003-08-12,4.94
"763",2003-08-13,4.9575
"764",2003-08-14,4.8
"765",2003-08-15,4.745
"766",2003-08-18,4.84
"767",2003-08-19,4.81
"768",2003-08-20,5
"769",2003-08-21,4.91
"770",2003-08-22,4.99
"771",2003-08-25,5.05
"772",2003-08-26,5.03
"773",2003-08-27,5.15
"774",2003-08-28,5.075
"775",2003-08-29,5.25
"776",2003-09-01,5.35
"777",2003-09-02,5.355
"778",2003-09-03,5.315
"779",2003-09-04,5.1
"780",2003-09-05,5.01
"781",2003-09-08,5.05
"782",2003-09-09,5.05
"783",2003-09-10,5.075
"784",2003-09-11,4.945
"785",2003-09-12,4.89
"786",2003-09-15,4.95
"787",2003-09-17,4.94
"788",2003-09-18,4.865
"789",2003-09-19,5
"790",2003-09-22,4.965
"791",2003-09-23,4.85
"792",2003-09-24,5.05
"793",2003-09-25,4.99
"794",2003-09-26,4.975
"795",2003-09-29,5
"796",2003-09-30,5.03
"797",2003-10-01,5.1
"798",2003-10-02,5.15
"799",2003-10-03,5.365
"800",2003-10-06,5.45
"801",2003-10-07,5.65
"802",2003-10-08,5.885
"803",2003-10-09,5.8375
"804",2003-10-10,5.7387
"805",2003-10-13,5.68
"806",2003-10-14,5.825
"807",2003-10-15,5.845
"808",2003-10-16,5.88
"809",2003-10-17,5.885
"810",2003-10-20,5.85
"811",2003-10-21,5.72
"812",2003-10-22,5.9
"813",2003-10-23,5.8
"814",2003-10-24,5.68
"815",2003-10-27,5.5
"816",2003-10-28,5.335
"817",2003-10-29,5.35
"818",2003-10-30,5.25
"819",2003-10-31,5.1487
"820",2003-11-03,5.0013
"821",2003-11-04,4.8563
"822",2003-11-05,4.95
"823",2003-11-06,4.95
"824",2003-11-07,4.875
"825",2003-11-10,4.935
"826",2003-11-11,4.9442
"827",2003-11-12,5.05
"828",2003-11-13,5.1699
"829",2003-11-14,5.2
"830",2003-11-17,5.48
"831",2003-11-18,5.38
"832",2003-11-19,5.4
"833",2003-11-21,5.6
"834",2003-11-24,5.92
"835",2003-11-25,6.15
"836",2003-11-26,6.375
"837",2003-11-27,6.35
"838",2003-11-28,6.54
"839",2003-12-01,6.74
"840",2003-12-02,6.6548
"841",2003-12-03,6.525
"842",2003-12-04,6.35
"843",2003-12-05,6.23
"844",2003-12-08,6.25
"845",2003-12-09,6.1
"846",2003-12-10,6.165
"847",2003-12-11,6.04
"848",2003-12-15,6.32
"849",2003-12-16,6.35
"850",2003-12-17,6.59
"851",2003-12-18,6.495
"852",2003-12-19,6.45
"853",2003-12-22,6.5
"854",2003-12-23,6.49
"855",2003-12-24,6.485
"856",2003-12-26,6.4287
"857",2003-12-29,6.36
"858",2003-12-30,6.2889
"859",2003-12-31,6.25
"860",2004-01-02,6.1449
"861",2004-01-05,5.93
"862",2004-01-06,5.77
"863",2004-01-07,5.615
"864",2004-01-08,5.37
"865",2004-01-09,5.35
"866",2004-01-12,5.18
"867",2004-01-13,5.25
"868",2004-01-14,5.205
"869",2004-01-15,5.17
"870",2004-01-16,5.085
"871",2004-01-19,5.1
"872",2004-01-20,5.03
"873",2004-01-21,5.175
"874",2004-01-22,5.25
"875",2004-01-23,5.16
"876",2004-01-26,5.12
"877",2004-01-27,4.97
"878",2004-01-28,5.09
"879",2004-01-29,5.28
"880",2004-01-30,5.15
"881",2004-02-02,5.07
"882",2004-02-03,5.22
"883",2004-02-04,5.18
"884",2004-02-06,5.35
"885",2004-02-09,5.435
"886",2004-02-10,5.745
"887",2004-02-11,5.725
"888",2004-02-12,5.6799
"889",2004-02-13,5.6537
"890",2004-02-16,5.6599
"891",2004-02-17,5.905
"892",2004-02-18,5.95
"893",2004-02-19,5.95
"894",2004-02-20,6.2
"895",2004-02-23,6.35
"896",2004-02-24,6.39
"897",2004-02-25,6.745
"898",2004-02-26,6.6799
"899",2004-02-27,6.65
"900",2004-03-01,6.65
"901",2004-03-02,6.52
"902",2004-03-03,6.655
"903",2004-03-04,6.58
"904",2004-03-05,6.41
"905",2004-03-08,6.25
"906",2004-03-09,6.2
"907",2004-03-10,6.295
"908",2004-03-11,6.27
"909",2004-03-12,6.55
"910",2004-03-15,6.79
"911",2004-03-16,6.77
"912",2004-03-17,6.6736
"913",2004-03-18,6.65
"914",2004-03-19,6.665
"915",2004-03-22,6.58
"916",2004-03-23,6.45
"917",2004-03-24,6.495
"918",2004-03-25,6.3477
"919",2004-03-26,6.24
"920",2004-03-29,6.215
"921",2004-03-30,6.25
"922",2004-03-31,6.245
"923",2004-04-01,6.19
"924",2004-04-02,6.215
"925",2004-04-05,6.23
"926",2004-04-06,6.265
"927",2004-04-07,6.11
"928",2004-04-12,6.13
"929",2004-04-13,6.15
"930",2004-04-14,6.267
"931",2004-04-15,6.215
"932",2004-04-16,6.18
"933",2004-04-19,6.13
"934",2004-04-20,6.15
"935",2004-04-21,6.2
"936",2004-04-22,6.15
"937",2004-04-23,6.045
"938",2004-04-26,5.9
"939",2004-04-27,5.83
"940",2004-04-28,6.34
"941",2004-04-29,6.4241
"942",2004-04-30,6.45
"943",2004-05-03,6.6173
"944",2004-05-04,6.7308
"945",2004-05-05,6.7943
"946",2004-05-06,6.75
"947",2004-05-07,7.065
"948",2004-05-10,7.1883
"949",2004-05-11,7.2589
"950",2004-05-12,7.275
"951",2004-05-13,7.2939
"952",2004-05-14,7.125
"953",2004-05-17,7.0588
"954",2004-05-18,6.95
"955",2004-05-19,6.95
"956",2004-05-20,6.9749
"957",2004-05-21,6.955
"958",2004-05-24,6.9688
"959",2004-05-25,6.8
"960",2004-05-26,6.9
"961",2004-05-27,6.92
"962",2004-05-28,6.875
"963",2004-05-31,6.895
"964",2004-06-01,7.0339
"965",2004-06-02,7.0389
"966",2004-06-03,7.0738
"967",2004-06-04,7.0989
"968",2004-06-07,7.1089
"969",2004-06-08,7.05
"970",2004-06-09,6.9899
"971",2004-06-10,7.039
"972",2004-06-11,6.989
"973",2004-06-14,7.065
"974",2004-06-15,7.0937
"975",2004-06-16,7.0185
"976",2004-06-17,6.99
"977",2004-06-18,7
"978",2004-06-21,7
"979",2004-06-22,6.9385
"980",2004-06-23,7
"981",2004-06-24,6.95
"982",2004-06-25,6.8938
"983",2004-06-28,7.1
"984",2004-06-29,7.1781
"985",2004-06-30,7.2418
"986",2004-07-01,7.138
"987",2004-07-02,7.05
"988",2004-07-05,7.025
"989",2004-07-06,6.9949
"990",2004-07-07,7.01
"991",2004-07-08,7.05
"992",2004-07-09,7.01
"993",2004-07-12,6.9949
"994",2004-07-13,6.9601
"995",2004-07-14,7.025
"996",2004-07-15,7.0249
"997",2004-07-16,7.0049
"998",2004-07-19,6.9675
